ganglion cyst,wrist lump or mass
dislocation of the knee,knee pain
dislocation of the knee,knee swelling
dislocation of the knee,knee stiffness or tightness
crohn disease,blood in stool
crohn disease,sharp abdominal pain
crohn disease,vomiting
crohn disease,nausea
crohn disease,diarrhea
crohn disease,pain of the anus
crohn disease,regurgitation
crohn disease,burning abdominal pain
crohn disease,regurgitation.1
crohn disease,rectal bleeding
postoperative infection,skin swelling
postoperative infection,sharp abdominal pain
postoperative infection,abnormal appearing skin
postoperative infection,jaw swelling
postoperative infection,fever
postoperative infection,skin on leg or foot looks infected
folate deficiency,shortness of breath
folate deficiency,sharp chest pain
folate deficiency,sharp abdominal pain
folate deficiency,vomiting blood
folate deficiency,difficulty breathing
fluid overload,shortness of breath
fluid overload,sharp chest pain
fluid overload,sharp abdominal pain
fluid overload,vomiting
fluid overload,nausea
fluid overload,hand or finger swelling
fluid overload,peripheral edema
fluid overload,fluid retention
atrial flutter,shortness of breath
atrial flutter,sharp chest pain
atrial flutter,chest tightness
atrial flutter,palpitations
atrial flutter,irregular heartbeat
atrial flutter,frequent urination
atrial flutter,swollen lymph nodes
atrial flutter,increased heart rate
skin disorder,skin swelling
skin disorder,abnormal appearing skin
skin disorder,skin lesion
skin disorder,acne or pimples
skin disorder,skin growth
skin disorder,irregular appearing scalp
skin disorder,skin moles
skin disorder,itching of skin
skin disorder,skin dryness
skin disorder,peeling
skin disorder,scaliness
skin disorder,or roughness
skin disorder,skin irritation
floaters,diminished vision
floaters,symptoms of eye
floaters,foreign body sensation in eye
floaters,spots or clouds in vision
floaters,lacrimation
tooth disorder,headache
tooth disorder,toothache
tooth disorder,facial pain
tooth disorder,mouth ulcer
tooth disorder,peripheral edema
tooth disorder,ear pain
tooth disorder,jaw swelling
tooth disorder,gum pain
tooth disorder,bleeding gums
tooth disorder,pain in gums
heart attack,shortness of breath
heart attack,sharp chest pain
heart attack,chest tightness
heart attack,irregular heartbeat
heart attack,fainting
heart attack,nausea
heart attack,arm pain
heart attack,heartburn
heart attack,increased heart rate
heart attack,burning chest pain
heart attack,sweating
open wound of the abdomen,sharp abdominal pain
open wound of the abdomen,blindness
open wound of the abdomen,irregular belly button
fracture of the leg,leg pain
fracture of the leg,hip pain
fracture of the leg,knee pain
fracture of the leg,ankle pain
fracture of the leg,knee weakness
fracture of the leg,knee swelling
fracture of the leg,problems with movement
fracture of the leg,leg swelling
fracture of the leg,leg stiffness or tightness
fracture of the leg,ankle swelling
oral thrush (yeast infection),sore throat
oral thrush (yeast infection),cough
oral thrush (yeast infection),nasal congestion
oral thrush (yeast infection),irritable infant
oral thrush (yeast infection),mouth ulcer
oral thrush (yeast infection),fever
oral thrush (yeast infection),tongue lesions
oral thrush (yeast infection),constipation
oral thrush (yeast infection),skin rash
oral thrush (yeast infection),mouth pain
pityriasis rosea,skin swelling
pityriasis rosea,vaginal itching
pityriasis rosea,abnormal appearing skin
pityriasis rosea,itching of skin
pityriasis rosea,warts
pityriasis rosea,skin rash
allergy to animals,sore throat
allergy to animals,cough
allergy to animals,nasal congestion
allergy to animals,cross-eyed
allergy to animals,allergic reaction
orthostatic hypotension,sharp chest pain
orthostatic hypotension,dizziness
orthostatic hypotension,abnormal involuntary movements
orthostatic hypotension,irregular heartbeat
orthostatic hypotension,fainting
orthostatic hypotension,feeling ill
orthostatic hypotension,headache
orthostatic hypotension,weakness
obstructive sleep apnea (osa),shortness of breath
obstructive sleep apnea (osa),insomnia
obstructive sleep apnea (osa),abnormal involuntary movements
obstructive sleep apnea (osa),difficulty in swallowing
obstructive sleep apnea (osa),mouth dryness
obstructive sleep apnea (osa),weight gain
obstructive sleep apnea (osa),difficulty breathing
obstructive sleep apnea (osa),fatigue
obstructive sleep apnea (osa),sleepiness
obstructive sleep apnea (osa),apnea
obstructive sleep apnea (osa),abnormal breathing sounds
obstructive sleep apnea (osa),sweating
hypokalemia,shortness of breath
hypokalemia,sharp chest pain
hypokalemia,fainting
hypokalemia,sharp abdominal pain
hypokalemia,vomiting
hypokalemia,headache
hypokalemia,nausea
hypokalemia,diarrhea
hypokalemia,loss of sensation
hypokalemia,fever
psoriasis,skin swelling
psoriasis,abnormal appearing skin
psoriasis,skin lesion
psoriasis,skin growth
psoriasis,irregular appearing scalp
psoriasis,skin moles
psoriasis,joint pain
psoriasis,itching of skin
psoriasis,skin dryness
psoriasis,peeling
psoriasis,scaliness
psoriasis,or roughness
psoriasis,itchy scalp
psoriasis,skin rash
dislocation of the shoulder,wrist pain
dislocation of the shoulder,arm pain
dislocation of the shoulder,arm stiffness or tightness
dislocation of the shoulder,arm swelling
dislocation of the shoulder,neck mass
dislocation of the shoulder,shoulder pain
intussusception,blood in stool
intussusception,emotional symptoms
intussusception,sharp abdominal pain
cervicitis,suprapubic pain
cervicitis,sharp abdominal pain
cervicitis,nausea
cervicitis,vaginal itching
cervicitis,painful urination
cervicitis,vaginal discharge
cervicitis,pain during pregnancy
cervicitis,pelvic pain
abscess of the pharynx,sharp chest pain
abscess of the pharynx,sore throat
abscess of the pharynx,cough
abscess of the pharynx,nasal congestion
abscess of the pharynx,throat swelling
abscess of the pharynx,difficulty in swallowing
abscess of the pharynx,headache
abscess of the pharynx,fever
primary thrombocythemia,dizziness
primary thrombocythemia,flatulence
primary thrombocythemia,fatigue
arthritis of the hip,leg pain
arthritis of the hip,hip pain
arthritis of the hip,back pain
arthritis of the hip,low back pain
arthritis of the hip,pelvic pain
arthritis of the hip,knee pain
arthritis of the hip,problems with movement
arthritis of the hip,ache all over
arthritis of the hip,lower body pain
arthritis of the hip,joint pain
arthritis of the hip,groin pain
arthritis of the hip,hip stiffness or tightness
decubitus ulcer,difficulty speaking
decubitus ulcer,skin lesion
decubitus ulcer,skin on leg or foot looks infected
decubitus ulcer,incontinence of stool
hypernatremia,shortness of breath
hypernatremia,fainting
hypernatremia,weakness
hypernatremia,fever
hypernatremia,difficulty breathing
sensorineural hearing loss,dizziness
sensorineural hearing loss,hoarse voice
sensorineural hearing loss,nasal congestion
sensorineural hearing loss,diminished hearing
sensorineural hearing loss,throat feels tight
sensorineural hearing loss,ear pain
sensorineural hearing loss,ringing in ear
sensorineural hearing loss,plugged feeling in ear
sensorineural hearing loss,itchy ear(s)
sensorineural hearing loss,fluid in ear
chronic ulcer,skin lesion
chronic ulcer,skin pain
osteoporosis,hip pain
osteoporosis,back pain
osteoporosis,bones are painful
osteoporosis,disturbance of memory
osteoporosis,leg cramps or spasms
osteoporosis,stomach bloating
osteoporosis,joint pain
osteoporosis,muscle cramps
osteoporosis,contractures
osteoporosis,or spasms
osteoporosis,early or late onset of menopause
ileus,sharp abdominal pain
ileus,vomiting
ileus,headache
ileus,nausea
ileus,diarrhea
ileus,lower abdominal pain
ileus,pain of the anus
ileus,burning abdominal pain
ileus,constipation
sickle cell crisis,sharp chest pain
sickle cell crisis,leg pain
sickle cell crisis,hip pain
sickle cell crisis,sharp abdominal pain
sickle cell crisis,vomiting
sickle cell crisis,arm pain
sickle cell crisis,back pain
sickle cell crisis,low back pain
sickle cell crisis,burning abdominal pain
sickle cell crisis,knee pain
sickle cell crisis,ache all over
urethritis,retention of urine
urethritis,suprapubic pain
urethritis,sharp abdominal pain
urethritis,vaginal itching
urethritis,painful urination
urethritis,frequent urination
urethritis,blood in urine
urethritis,penis pain
urethritis,penile discharge
prostatitis,retention of urine
prostatitis,sharp abdominal pain
prostatitis,painful urination
prostatitis,frequent urination
prostatitis,lower abdominal pain
prostatitis,blood in urine
prostatitis,back pain
prostatitis,impotence
prostatitis,fever
prostatitis,chills
otitis externa (swimmer's ear),sore throat
otitis externa (swimmer's ear),cough
otitis externa (swimmer's ear),diminished hearing
otitis externa (swimmer's ear),facial pain
otitis externa (swimmer's ear),ear pain
otitis externa (swimmer's ear),ringing in ear
otitis externa (swimmer's ear),plugged feeling in ear
otitis externa (swimmer's ear),itchy ear(s)
otitis externa (swimmer's ear),fluid in ear
otitis externa (swimmer's ear),fever
otitis externa (swimmer's ear),redness in ear
poisoning due to anticonvulsants,depression
poisoning due to anticonvulsants,dizziness
poisoning due to anticonvulsants,difficulty speaking
poisoning due to anticonvulsants,problems with movement
testicular torsion,emotional symptoms
testicular torsion,symptoms of the scrotum and testes
testicular torsion,swelling of scrotum
testicular torsion,pain in testicles
testicular torsion,sharp abdominal pain
testicular torsion,back pain
tricuspid valve disease,anxiety and nervousness
tricuspid valve disease,emotional symptoms
urethral stricture,retention of urine
urethral stricture,suprapubic pain
urethral stricture,symptoms of the scrotum and testes
urethral stricture,painful urination
urethral stricture,involuntary urination
urethral stricture,blood in urine
urethral stricture,symptoms of prostate
urethral stricture,symptoms of bladder
vitamin d deficiency,hot flashes
vitamin d deficiency,arm stiffness or tightness
vitamin d deficiency,fatigue
hydatidiform mole,dizziness
hydatidiform mole,sharp abdominal pain
hydatidiform mole,diminished vision
hydatidiform mole,pain during pregnancy
hydatidiform mole,spotting or bleeding during pregnancy
pain disorder affecting the neck,dizziness
pain disorder affecting the neck,insomnia
pain disorder affecting the neck,headache
pain disorder affecting the neck,arm pain
pain disorder affecting the neck,back pain
pain disorder affecting the neck,neck pain
pain disorder affecting the neck,low back pain
pain disorder affecting the neck,neck stiffness or tightness
pain disorder affecting the neck,disturbance of memory
tuberculosis,shortness of breath
tuberculosis,cough
tuberculosis,vaginal itching
tuberculosis,congestion in chest
pelvic fistula,dizziness
pelvic fistula,elbow weakness
pelvic fistula,vaginal discharge
acute bronchiolitis,shortness of breath
acute bronchiolitis,cough
acute bronchiolitis,nasal congestion
acute bronchiolitis,irritable infant
acute bronchiolitis,vomiting
acute bronchiolitis,wheezing
acute bronchiolitis,decreased appetite
acute bronchiolitis,fever
acute bronchiolitis,difficulty breathing
acute bronchiolitis,coryza
acute bronchiolitis,pulling at ears
acute bronchiolitis,hurts to breath
presbyopia,difficulty speaking
presbyopia,diminished vision
presbyopia,symptoms of eye
presbyopia,pain in eye
presbyopia,abnormal movement of eyelid
presbyopia,foreign body sensation in eye
presbyopia,spots or clouds in vision
dementia,depressive or psychotic symptoms
dementia,insomnia
dementia,abnormal involuntary movements
dementia,hostile behavior
dementia,problems with movement
dementia,focal weakness
dementia,disturbance of memory
dementia,delusions or hallucinations
insect bite,skin swelling
insect bite,hand or finger swelling
insect bite,lip swelling
insect bite,abnormal appearing skin
insect bite,skin lesion
insect bite,peripheral edema
insect bite,leg swelling
insect bite,fluid retention
insect bite,itching of skin
insect bite,skin rash
paroxysmal ventricular tachycardia,shortness of breath
paroxysmal ventricular tachycardia,sharp chest pain
paroxysmal ventricular tachycardia,dizziness
paroxysmal ventricular tachycardia,chest tightness
paroxysmal ventricular tachycardia,irregular heartbeat
paroxysmal ventricular tachycardia,fainting
paroxysmal ventricular tachycardia,weight gain
paroxysmal ventricular tachycardia,decreased heart rate
paroxysmal ventricular tachycardia,increased heart rate
paroxysmal ventricular tachycardia,fatigue
congenital heart defect,sharp chest pain
congenital heart defect,lack of growth
congenital heart defect,arm swelling
congenital heart defect,hand or finger stiffness or tightness
connective tissue disorder,difficulty in swallowing
connective tissue disorder,feeling ill
connective tissue disorder,joint pain
foreign body in the eye,white discharge from eye
foreign body in the eye,symptoms of eye
foreign body in the eye,pain in eye
foreign body in the eye,foreign body sensation in eye
foreign body in the eye,eye redness
foreign body in the eye,lacrimation
foreign body in the eye,itchiness of eye
foreign body in the eye,eye burns or stings
poisoning due to gas,shortness of breath
poisoning due to gas,sharp chest pain
poisoning due to gas,dizziness
poisoning due to gas,cough
poisoning due to gas,headache
poisoning due to gas,wheezing
poisoning due to gas,drainage in throat
pyogenic skin infection,skin swelling
pyogenic skin infection,leg pain
pyogenic skin infection,hand or finger pain
pyogenic skin infection,hand or finger swelling
pyogenic skin infection,abnormal appearing skin
pyogenic skin infection,skin lesion
pyogenic skin infection,peripheral edema
pyogenic skin infection,foot or toe pain
pyogenic skin infection,leg swelling
pyogenic skin infection,foot or toe swelling
pyogenic skin infection,skin rash
endometrial hyperplasia,back weakness
endometrial hyperplasia,involuntary urination
endometrial hyperplasia,heavy menstrual flow
endometrial hyperplasia,unpredictable menstruation
endometrial hyperplasia,vaginal bleeding after menopause
acanthosis nigricans,skin lesion
acanthosis nigricans,acne or pimples
acanthosis nigricans,skin growth
acanthosis nigricans,weight gain
central atherosclerosis,shortness of breath
central atherosclerosis,irregular heartbeat
central atherosclerosis,blood in urine
central atherosclerosis,fatigue
viral exanthem,cough
viral exanthem,nasal congestion
viral exanthem,skin swelling
viral exanthem,vomiting
viral exanthem,abnormal appearing skin
viral exanthem,decreased appetite
viral exanthem,fever
viral exanthem,pulling at ears
viral exanthem,itching of skin
viral exanthem,skin rash
noninfectious gastroenteritis,blood in stool
noninfectious gastroenteritis,sharp abdominal pain
noninfectious gastroenteritis,vomiting
noninfectious gastroenteritis,headache
noninfectious gastroenteritis,nausea
noninfectious gastroenteritis,diarrhea
noninfectious gastroenteritis,burning abdominal pain
noninfectious gastroenteritis,decreased appetite
noninfectious gastroenteritis,fever
noninfectious gastroenteritis,chills
noninfectious gastroenteritis,rectal bleeding
noninfectious gastroenteritis,fluid retention
benign prostatic hyperplasia (bph),retention of urine
benign prostatic hyperplasia (bph),swelling of scrotum
benign prostatic hyperplasia (bph),pain in testicles
benign prostatic hyperplasia (bph),involuntary urination
benign prostatic hyperplasia (bph),frequent urination
benign prostatic hyperplasia (bph),blood in urine
benign prostatic hyperplasia (bph),impotence
benign prostatic hyperplasia (bph),symptoms of prostate
benign prostatic hyperplasia (bph),excessive urination at night
benign prostatic hyperplasia (bph),symptoms of bladder
benign prostatic hyperplasia (bph),hesitancy
benign prostatic hyperplasia (bph),low urine output
menopause,vaginal itching
menopause,involuntary urination
menopause,hot flashes
menopause,absence of menstruation
menopause,unpredictable menstruation
menopause,sweating
primary immunodeficiency,cough
primary immunodeficiency,arm stiffness or tightness
primary immunodeficiency,frontal headache
primary immunodeficiency,decreased appetite
primary immunodeficiency,fatigue
ovarian cancer,groin mass
ovarian cancer,sharp abdominal pain
ovarian cancer,decreased appetite
ovarian cancer,stomach bloating
cataract,diminished vision
cataract,double vision
cataract,symptoms of eye
cataract,pain in eye
cataract,abnormal movement of eyelid
cataract,spots or clouds in vision
cataract,lacrimation
cataract,itchiness of eye
cataract,blindness
cataract,cloudy eye
dislocation of the hip,leg pain
dislocation of the hip,hip pain
dislocation of the hip,abusing alcohol
spinal stenosis,leg pain
spinal stenosis,hip pain
spinal stenosis,headache
spinal stenosis,arm pain
spinal stenosis,back pain
spinal stenosis,neck pain
spinal stenosis,low back pain
spinal stenosis,problems with movement
spinal stenosis,loss of sensation
spinal stenosis,paresthesia
spinal stenosis,shoulder pain
spinal stenosis,lower body pain
intestinal obstruction,retention of urine
intestinal obstruction,sharp abdominal pain
intestinal obstruction,vomiting
intestinal obstruction,nausea
intestinal obstruction,vaginal itching
intestinal obstruction,pain of the anus
intestinal obstruction,burning abdominal pain
intestinal obstruction,stomach bloating
intestinal obstruction,constipation
heart contusion,depression
heart contusion,elbow weakness
congenital malformation syndrome,diminished hearing
congenital malformation syndrome,lack of growth
congenital malformation syndrome,seizures
congenital malformation syndrome,gum pain
sporotrichosis,wrist pain
sporotrichosis,knee pain
lymphangitis,arm pain
lymphangitis,neck swelling
wernicke korsakoff syndrome,anxiety and nervousness
wernicke korsakoff syndrome,depressive or psychotic symptoms
wernicke korsakoff syndrome,abusing alcohol
intestinal disease,sharp chest pain
intestinal disease,fainting
intestinal disease,sharp abdominal pain
intestinal disease,vomiting
intestinal disease,nausea
intestinal disease,diarrhea
intestinal disease,regurgitation
intestinal disease,burning abdominal pain
intestinal disease,regurgitation.1
acute bronchitis,shortness of breath
acute bronchitis,sharp chest pain
acute bronchitis,sore throat
acute bronchitis,cough
acute bronchitis,nasal congestion
acute bronchitis,headache
acute bronchitis,wheezing
acute bronchitis,fever
acute bronchitis,difficulty breathing
acute bronchitis,coughing up sputum
acute bronchitis,coryza
acute bronchitis,congestion in chest
persistent vomiting of unknown cause,dizziness
persistent vomiting of unknown cause,abnormal involuntary movements
persistent vomiting of unknown cause,sharp abdominal pain
persistent vomiting of unknown cause,vomiting
persistent vomiting of unknown cause,nausea
persistent vomiting of unknown cause,diarrhea
persistent vomiting of unknown cause,fever
open wound of the foot,skin lesion
open wound of the foot,foot or toe pain
open wound of the foot,foot or toe swelling
open wound of the foot,skin on leg or foot looks infected
open wound of the foot,irregular appearing nails
open wound of the foot,foot or toe lump or mass
myocarditis,sharp chest pain
myocarditis,dizziness
myocarditis,palpitations
preeclampsia,sharp abdominal pain
preeclampsia,headache
preeclampsia,lower abdominal pain
preeclampsia,pain during pregnancy
preeclampsia,vaginal redness
preeclampsia,spots or clouds in vision
preeclampsia,problems during pregnancy
preeclampsia,recent pregnancy
preeclampsia,uterine contractions
ischemic heart disease,shortness of breath
ischemic heart disease,sharp chest pain
ischemic heart disease,dizziness
ischemic heart disease,chest tightness
ischemic heart disease,palpitations
ischemic heart disease,throat feels tight
ischemic heart disease,peripheral edema
ischemic heart disease,muscle pain
ischemic heart disease,difficulty breathing
ischemic heart disease,fatigue
ischemic heart disease,lymphedema
neurofibromatosis,abnormal involuntary movements
neurofibromatosis,groin mass
neurofibromatosis,headache
neurofibromatosis,abnormal appearing skin
chickenpox,cough
chickenpox,pain in testicles
chickenpox,abnormal appearing skin
chickenpox,fever
chickenpox,itching of skin
chickenpox,skin rash
pancreatic cancer,jaundice
pancreatic cancer,sharp abdominal pain
pancreatic cancer,nausea
pancreatic cancer,diarrhea
pancreatic cancer,arm swelling
pancreatic cancer,ache all over
pancreatic cancer,stomach bloating
neuropathy due to drugs,cough
neuropathy due to drugs,vomiting
neuropathy due to drugs,foot or toe pain
neuropathy due to drugs,problems with movement
neuropathy due to drugs,loss of sensation
croup,shortness of breath
croup,hoarse voice
croup,sore throat
croup,cough
croup,nasal congestion
croup,vomiting
croup,wheezing
croup,fever
croup,coryza
croup,abnormal breathing sounds
croup,pulling at ears
idiopathic excessive menstruation,sharp abdominal pain
idiopathic excessive menstruation,involuntary urination
idiopathic excessive menstruation,vaginal discharge
idiopathic excessive menstruation,intermenstrual bleeding
idiopathic excessive menstruation,cramps and spasms
idiopathic excessive menstruation,blood clots during menstrual periods
idiopathic excessive menstruation,long menstrual periods
idiopathic excessive menstruation,heavy menstrual flow
idiopathic excessive menstruation,unpredictable menstruation
idiopathic excessive menstruation,painful menstruation
idiopathic excessive menstruation,frequent menstruation
amblyopia,pus draining from ear
amblyopia,eye deviation
amblyopia,diminished vision
amblyopia,cross-eyed
amblyopia,pain in eye
meckel diverticulum,lower abdominal pain
meckel diverticulum,knee lump or mass
dislocation of the wrist,depression
dislocation of the wrist,elbow weakness
dislocation of the wrist,hand or finger pain
dislocation of the wrist,arm pain
ear drum damage,cough
ear drum damage,nasal congestion
ear drum damage,diminished hearing
ear drum damage,pus draining from ear
ear drum damage,ear pain
ear drum damage,ringing in ear
ear drum damage,plugged feeling in ear
ear drum damage,fluid in ear
ear drum damage,pulling at ears
ear drum damage,redness in ear
ear drum damage,bleeding from ear
erectile dysfunction,retention of urine
erectile dysfunction,pain in testicles
erectile dysfunction,involuntary urination
erectile dysfunction,pain during intercourse
erectile dysfunction,frequent urination
erectile dysfunction,blood in urine
erectile dysfunction,impotence
erectile dysfunction,symptoms of prostate
erectile dysfunction,excessive urination at night
erectile dysfunction,loss of sex drive
temporary or benign blood in urine,retention of urine
temporary or benign blood in urine,suprapubic pain
temporary or benign blood in urine,sharp abdominal pain
temporary or benign blood in urine,painful urination
temporary or benign blood in urine,involuntary urination
temporary or benign blood in urine,frequent urination
temporary or benign blood in urine,lower abdominal pain
temporary or benign blood in urine,blood in urine
temporary or benign blood in urine,back pain
temporary or benign blood in urine,regurgitation
temporary or benign blood in urine,regurgitation.1
temporary or benign blood in urine,symptoms of bladder
kidney disease due to longstanding hypertension,shortness of breath
kidney disease due to longstanding hypertension,difficulty speaking
kidney disease due to longstanding hypertension,feeling cold
kidney disease due to longstanding hypertension,symptoms of the kidneys
chondromalacia of the patella,leg pain
chondromalacia of the patella,knee pain
chondromalacia of the patella,bones are painful
chondromalacia of the patella,knee weakness
chondromalacia of the patella,knee swelling
chondromalacia of the patella,problems with movement
onychomycosis,skin swelling
onychomycosis,abnormal appearing skin
onychomycosis,skin growth
onychomycosis,foot or toe pain
onychomycosis,skin on leg or foot looks infected
onychomycosis,irregular appearing nails
onychomycosis,skin dryness
onychomycosis,peeling
onychomycosis,scaliness
onychomycosis,or roughness
onychomycosis,too little hair
onychomycosis,skin rash
urethral disorder,retention of urine
urethral disorder,suprapubic pain
urethral disorder,abusing alcohol
urethral disorder,sharp abdominal pain
urethral disorder,vomiting
urethral disorder,painful urination
urethral disorder,involuntary urination
urethral disorder,side pain
lyme disease,depressive or psychotic symptoms
lyme disease,hip pain
lyme disease,headache
lyme disease,abnormal appearing skin
lyme disease,symptoms of the face
lyme disease,fever
lyme disease,fatigue
iron deficiency anemia,dizziness
iron deficiency anemia,blood in stool
iron deficiency anemia,intermenstrual bleeding
iron deficiency anemia,regurgitation
iron deficiency anemia,weight gain
iron deficiency anemia,heartburn
iron deficiency anemia,weakness
iron deficiency anemia,fatigue
iron deficiency anemia,regurgitation.1
iron deficiency anemia,rectal bleeding
iron deficiency anemia,heavy menstrual flow
acute respiratory distress syndrome (ards),shortness of breath
acute respiratory distress syndrome (ards),depressive or psychotic symptoms
acute respiratory distress syndrome (ards),sharp chest pain
acute respiratory distress syndrome (ards),chest tightness
acute respiratory distress syndrome (ards),cough
acute respiratory distress syndrome (ards),wheezing
acute respiratory distress syndrome (ards),fever
acute respiratory distress syndrome (ards),difficulty breathing
acute respiratory distress syndrome (ards),chills
toxic multinodular goiter,abnormal involuntary movements
toxic multinodular goiter,irregular heartbeat
toxic multinodular goiter,involuntary urination
toxic multinodular goiter,double vision
toxic multinodular goiter,fatigue
open wound of the finger,hand or finger pain
open wound of the finger,hand or finger swelling
open wound of the finger,hand or finger stiffness or tightness
open wound of the finger,skin on arm or hand looks infected
autonomic nervous system disorder,dizziness
autonomic nervous system disorder,difficulty in swallowing
autonomic nervous system disorder,leg pain
autonomic nervous system disorder,headache
autonomic nervous system disorder,decreased appetite
psychosexual disorder,depression
psychosexual disorder,involuntary urination
psychosexual disorder,pain during intercourse
psychosexual disorder,impotence
psychosexual disorder,fatigue
psychosexual disorder,loss of sex drive
psychosexual disorder,premature ejaculation
anemia,shortness of breath
anemia,dizziness
anemia,vomiting blood
anemia,weakness
anemia,changes in stool appearance
anemia,fatigue
anemia,melena
anemia,nosebleed
tendinitis,leg pain
tendinitis,hip pain
tendinitis,hand or finger pain
tendinitis,wrist pain
tendinitis,hand or finger swelling
tendinitis,arm pain
tendinitis,knee pain
tendinitis,foot or toe pain
tendinitis,ankle pain
tendinitis,shoulder pain
common cold,sore throat
common cold,cough
common cold,nasal congestion
common cold,vomiting
common cold,headache
common cold,wheezing
common cold,ear pain
common cold,fever
common cold,chills
common cold,coryza
common cold,flu-like syndrome
amyotrophic lateral sclerosis (als),abnormal involuntary movements
amyotrophic lateral sclerosis (als),difficulty speaking
amyotrophic lateral sclerosis (als),difficulty in swallowing
amyotrophic lateral sclerosis (als),weakness
amyotrophic lateral sclerosis (als),leg cramps or spasms
central retinal artery or vein occlusion,irregular heartbeat
central retinal artery or vein occlusion,diminished vision
central retinal artery or vein occlusion,symptoms of eye
central retinal artery or vein occlusion,pain in eye
central retinal artery or vein occlusion,foreign body sensation in eye
central retinal artery or vein occlusion,blindness
paroxysmal supraventricular tachycardia,shortness of breath
paroxysmal supraventricular tachycardia,sharp chest pain
paroxysmal supraventricular tachycardia,dizziness
paroxysmal supraventricular tachycardia,chest tightness
paroxysmal supraventricular tachycardia,palpitations
paroxysmal supraventricular tachycardia,irregular heartbeat
paroxysmal supraventricular tachycardia,involuntary urination
paroxysmal supraventricular tachycardia,weakness
paroxysmal supraventricular tachycardia,increased heart rate
venous insufficiency,leg pain
venous insufficiency,abnormal appearing skin
venous insufficiency,skin lesion
venous insufficiency,leg cramps or spasms
venous insufficiency,lymphedema
venous insufficiency,skin on leg or foot looks infected
venous insufficiency,fluid retention
venous insufficiency,burning chest pain
trichomonas infection,sharp abdominal pain
trichomonas infection,vomiting
trichomonas infection,nausea
trichomonas infection,vaginal itching
trichomonas infection,lower abdominal pain
trichomonas infection,vaginal discharge
trichomonas infection,pain during pregnancy
trichomonas infection,unpredictable menstruation
acne,skin swelling
acne,abnormal appearing skin
acne,acne or pimples
acne,skin growth
acne,irregular appearing scalp
acne,skin moles
acne,long menstrual periods
acne,skin dryness
acne,peeling
acne,scaliness
acne,or roughness
acne,skin rash
depression,anxiety and nervousness
depression,depression
depression,depressive or psychotic symptoms
depression,insomnia
depression,abusing alcohol
depression,hostile behavior
depression,drug abuse
depression,excessive anger
depression,disturbance of memory
depression,delusions or hallucinations
depression,temper problems
drug abuse,anxiety and nervousness
drug abuse,depression
drug abuse,depressive or psychotic symptoms
drug abuse,abusing alcohol
drug abuse,hostile behavior
drug abuse,drug abuse
drug abuse,smoking problems
drug abuse,delusions or hallucinations
drug abuse,sweating
drug abuse,antisocial behavior
urinary tract obstruction,retention of urine
urinary tract obstruction,suprapubic pain
urinary tract obstruction,sharp abdominal pain
urinary tract obstruction,painful urination
urinary tract obstruction,frequent urination
urinary tract obstruction,blood in urine
urinary tract obstruction,back pain
urinary tract obstruction,side pain
urinary tract obstruction,symptoms of prostate
urinary tract obstruction,excessive urination at night
diabetes insipidus,dizziness
diabetes insipidus,emotional symptoms
iridocyclitis,headache
iridocyclitis,diminished vision
iridocyclitis,symptoms of eye
iridocyclitis,pain in eye
iridocyclitis,foreign body sensation in eye
iridocyclitis,eye redness
iridocyclitis,lacrimation
iridocyclitis,eye burns or stings
iridocyclitis,cloudy eye
varicocele of the testicles,symptoms of the scrotum and testes
varicocele of the testicles,swelling of scrotum
varicocele of the testicles,pain in testicles
varicocele of the testicles,mass in scrotum
varicocele of the testicles,involuntary urination
varicocele of the testicles,lower abdominal pain
varicocele of the testicles,skin growth
varicocele of the testicles,pain of the anus
varicocele of the testicles,groin pain
varicocele of the testicles,infertility
irritable bowel syndrome,anxiety and nervousness
irritable bowel syndrome,insomnia
irritable bowel syndrome,flatulence
irritable bowel syndrome,sharp abdominal pain
irritable bowel syndrome,nausea
irritable bowel syndrome,diarrhea
irritable bowel syndrome,lower abdominal pain
irritable bowel syndrome,burning abdominal pain
irritable bowel syndrome,upper abdominal pain
fracture of the foot,foot or toe pain
fracture of the foot,ankle pain
fracture of the foot,foot or toe swelling
fracture of the foot,ankle swelling
fracture of the foot,foot or toe stiffness or tightness
fracture of the foot,foot or toe weakness
ovarian cyst,sharp abdominal pain
ovarian cyst,vomiting
ovarian cyst,nausea
ovarian cyst,lower abdominal pain
ovarian cyst,vaginal discharge
ovarian cyst,intermenstrual bleeding
ovarian cyst,pelvic pain
ovarian cyst,burning abdominal pain
ovarian cyst,painful menstruation
chlamydia,sharp abdominal pain
chlamydia,vaginal itching
chlamydia,lower abdominal pain
chlamydia,vaginal discharge
chlamydia,pelvic pain
chlamydia,vaginal pain
parasitic disease,cough
parasitic disease,retention of urine
parasitic disease,sharp abdominal pain
parasitic disease,hand or finger swelling
parasitic disease,abnormal appearing skin
parasitic disease,skin rash
fracture of the jaw,facial pain
fracture of the jaw,pain in eye
fracture of the jaw,peripheral edema
fracture of the jaw,jaw swelling
fracture of the jaw,bones are painful
fracture of the jaw,mouth pain
lipoma,skin swelling
lipoma,groin mass
lipoma,abnormal appearing skin
lipoma,skin lesion
lipoma,skin growth
lipoma,neck mass
lipoma,bones are painful
lipoma,back mass or lump
lipoma,shoulder lump or mass
lipoma,arm lump or mass
female genitalia infection,skin swelling
